PSA_ID,Domain,Class,English,Kiswahili,Target_Language,Source,Source_URL,Date,Metadata,Ekegusii,Dholuo,Somali
EDU-00092,Education,PSA,"The ""Tujiajiri Skills Mitaani"" program is enrolling students, including Form Four leavers; 10,000 diploma certificates will be issued. Register now to access vocational training opportunities.","Mpango wa ""Tujiajiri Skills Mitaani"" unajiandikisha wanafunzi, ikiwa ni pamoja na wahitimu wa Kidato cha Nne; vyeti 10,000 vya diploma vitatolewa. Jisajili sasa ili upate fursa za mafunzo ya ufundi.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mombasa-targets-10000-youth-in-blue-economy-skills-drive/,2026-07-15,General,"Programu ya ""Tujiajiri Skills Mitaani"" inawakaribisha wanafunzi, ikiwemo wale waliomaliza Kidato cha Nne; vyeti 10,000 vya diploma vitatolewa. Jiandikishe sasa ili upate fursa za mafunzo ya ufundi.","""Tujiajiri Skills Mitaani"" nyasore kod kanyi, oseth Form Four; 10,000 diploma certificates ni bende owinjore. Ngec gima okonyo to aneno kihudhi lokruok ma orem.","Barnaamijka ""Tujiajiri Skills Mitaani"" waxa uu diiwaangelinayaa ardayda, oo ay ku jiraan kuwa ka baxay fasalka Afaraad; 10,000 shahaado oo diploma ah ayaa la bixin doonaa. Isdiiwaangeli hadda si aad u hesho fursadaha tababarka xirfadeed."
EDU-00093,Education,PSA,The Ministry of Basic Education expresses condolences to the bereaved family and constituents of Kilgoris for their recent loss.,Wizara ya Elimu ya Msingi inatoa pole kwa familia ya waliofiwa na wapiga kura wa Kilgoris kwa msiba wao wa hivi karibuni.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/more-tributes-for-the-late-gideon-konchellah/,2026-07-15,General,Abwaki bwakokire buse mwaki bwokoregi bwaki mwaki bwaki bwanetere nabwakira buakire bwanje bwaki bwakabere buinige bwa Kilgoris.,Minisiti ya Elimu Moko ineno nyasaye kuom buo mar kendo gi dheru mar Kilgoris kuom buo makare.,Wasaaradda Waxbarashada Aasaasiga ah waxay tacsi u diraysaa qoyska ka soo jeeda Kilgoris iyo bulshada ku xiran khasaaraha ay la kulmeen dhawaan.
EDU-00094,Education,PSA,Hundreds of learners from vulnerable families in Kapenguria Constituency can apply for a Sh67 million bursary programme to support their education. Parents are encouraged to ensure their children take advantage of this opportunity.,Mamia ya wanafunzi kutoka familia zenye mazingira magumu katika Jimbo la Kapenguria wanaweza kuomba fedha za bursary za Sh67 milioni kusaidia elimu yao. Wazazi wanahimizwa kuhakikisha watoto wao wanatumia fursa hii.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/moroto-launches-sh67-million-bursary-programme-at-aic-karas-senior-school/,2026-07-15,General,"Abaki buya bare buya bujoge buya nabokire bui ku Kapenguria Constituency bakorere ku bingi bwa Sh67 million buya bwaki bwaraki bwaki.

Abaneri batarerete buya bare omogenda bamutogeyi boke bwaki bwaki bwaki omokiri bwaki boke.",Kogang' ɓer ng'ato gi kwegi kuom wachar mar Kapenguria Constituency nyalo nyaka konyo bursary mar Sh67 million to giwogo gi joma. Vanj dala en ginyalo timbe konyo thum gi konyo joma manoo nikech wacho ma konyo.,Boqolaal arday ah oo ka soo jeeda qoysas dhibaato dusha ka haya ayaa ka mid ah dadka ka faa’iideysan kara barnaamij deeq waxbarasho oo ah Sh67 milyan oo ku yaal Degmada Kapenguria. Waalidiinta waxaa lagu boorinayaa inay hubiyaan in caruurtooda ay ka faa’iidaystaan fursadan.
EDU-00095,Education,PSA,The National Government Constituency Development Fund (NGCDF) is offering bursaries to students at Auki Primary School; all applicants will receive support.,Mfuko wa Maendeleo wa Jimbo la Serikali ya Kitaifa (NGCDF) unatoa ufadhili kwa wanafunzi wa Shule ya Msingi ya Auki; waombaji wote wataweza kupata msaada.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mp-pledges-to-establish-ict-hub-to-empower-youth/,2026-07-15,Schools,Obwaki bwa National Government Constituency Development Fund (NGCDF) buseire buya buora bosi oria kinyora buseke Auki Primary School; abaki bosi boke bategana buya.,Kaklolo ma National Government Constituency Development Fund (NGCDF) nyal chako bursaries uluok chiemo Auki Primary School; obedo duong' nyaka abiro tere.,Dowladda Federaalka ayaa bixineysa deeqo waxbarasho ardayda Dugsiga Hoose ee Auki; dhammaan codsadayaasha waxay heli doonaan taageero.
EDU-00096,Education,PSA,A program to construct modern flush toilets in primary schools in Teso South is launching soon. The pilot phase will target 15 schools; those with boreholes will receive toilets and biodigesters only.,Mpango wa kujenga vyoo vya kisasa katika shule za msingi Teso Kusini unanzishwa hivi karibuni. Awamu ya majaribio itawalenga shule 15; zile zenye visima zitapewa vyoo na biodigester pekee.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mp-unveils-sanitation-programme-in-teso-south-schools/,2026-07-15,Schools,Bwakire buya bwokire busege buhiga buvugie buse naki ti ekiboko busege. Buya bwokire bwakore buya bwaniko busege buge 15; buse buvukete naki borehole busege bubwaki buse naki biodigester buse.,Tich mar bedo gige mar bura mopogore e piny Teso South okonyi. Kach nyaka gingo gi 15 shule; wony mabor koro nyal pokea bura gi biodigesters bobedo.,"Barnaamij cusub ayaa la bilaabayaa si loo dhiso musqulaha casriga ah ee lagu dhejiyo dugsiyada hoose ee Teso South. Waxaana la gabagabayn doonaa marxaladda tijaabada iyadoo lagu beegsanayo 15 dugsi, kuwa leh borehole-yada kaliya ayaa heli doona musqulo iyo biodigesters."
EDU-00097,Education,PSA,"Muruguru Junior Secondary School now has a modern science laboratory equipped with solar power, enhancing learning for students during practical lessons.","Shule ya Upili ya Muruguru sasa ina maabara ya kisasa ya sayansi iliyo na umeme wa jua, ikiboresha kujifunza kwa wanafunzi wakati wa masomo ya vitendo.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/mugururu-junior-school-gets-new-lab/,2026-07-15,Schools,"Muruguru Junior Secondary School ekiranga laboratory ya sayansi ya kisasa eyarakiire na umeme wa jua, ikarengana buya okwigana buya bwakiere burokore.","Muruguru Junior Secondary School onge ni labaratory mar science ma e duto gi solar power, kuokoyo chike mag wendo ma okinyi duto mang'eny.","Iskuulka Dhexe ee Muruguru wuxuu hadda leeyahay shaybaar cilmiyeysan oo casri ah oo ku shaqeeya awood qorrax, taasoo kor u qaadaysa barashada ardayda inta lagu guda jiro casharrada gacanta."
EDU-00098,Education,PSA,"All individuals have the right to dignity and ethical treatment, including rights to life, health, education, and social security. Respect these rights in all interactions.","Watu wote wana haki ya heshima na matibabu bora, ikiwa ni pamoja na haki za maisha, afya, elimu, na usalama wa kijamii. Heshimu haki hizi katika mawasiliano yote.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/national-values-and-principles/,2026-07-15,General,"Abagire baire buya bu emokiri naki bwaki, ikirori bu buya, buhimba, buongo naki buenda. Naki naki minto inosumba raki.","Oguo ma ok oting' ka nyasaye, kendo ka otimo, ka osiep, ka thum, kendo ka nyir koth. Chungo ni duong' oum kendo wacho yore.","Dhammaan shakhsiyaadka waxay leeyihiin xaq u yeelashada sharafta iyo daaweynta akhlaaqda, oo ay ku jiraan xuquuqda nolosha, caafimaadka, waxbarashada, iyo amniga bulsheed. Ixtiraam xuquuqdan dhammaan isdhexgalka."
EDU-00099,Education,PSA,"The National Fund for the Disabled of Kenya has distributed tools worth Sh4.8 million to 24 special schools in the Rift Valley. Schools and PWDs can apply for support via their website or at Rehema House, Nairobi.","Mfuko wa Kitaifa wa Watu Wenye Ulemavu wa Kenya umegawa vifaa vyenye thamani ya Sh4.8 milioni kwa shule 24 maalum katika Bonde la Ufa. Shule na Watu Wenye Ulemavu wanaweza kuomba msaada kupitia tovuti yao au katika Nyumba ya Rehema, Nairobi.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/nfdk-disburse-working-tools-to-pwds-in-nakuru/,2026-07-15,Schools,"Ekitabo Ekikuru buetere naki bimi bwaki Ichibinda bwaki 4.8 miriyoni ku bimi 24 bwaki obwakireki mu Rift Valley. Bimi naki PWDs baria baki niboriane bwaki bosi naki ekichaboni bwaki Rehema House, Nairobi.","Jowango Mar Siko Paro Nyasaye Kenya osemok kanyag' mag Sh4.8 million kuom masomo 24 ma ok nyal duto e Rift Valley. Masomo gi PWDs nigi oketh e giko ma owuon gi wege gichulo, to e Rehema House, Nairobi.","Fondo Qaran ee Naafada Kenya ayaa qaybiyay agab qiimihiisu yahay Sh4.8 milyan oo loogu talagalay 24 dugsiyo gaar ah oo ku yaal Rift Valley. Dugsiyada iyo Naafada (PWDs) waxay codsan karaan taageero iyagoo booqanaya website-kooda ama xarunta Rehema House, Nairobi."
EDU-00100,Education,PSA,All young people in Nyandarua County are encouraged to enroll in Technical and Vocational Education and Training (TVET) programs. NGAO officers will support awareness campaigns on the benefits of technical training.,vijana wote katika Kaunti ya Nyandarua wanahimizwa kujiandikisha katika programu za Elimu ya Ufundi na Mafunzo (TVET). Maafisa wa NGAO wataunga mkono kampeni za uhamasishaji kuhusu faida za mafunzo ya kiufundi.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/ngao-team-challenged-to-boost-tvet-enrollment-among-youth/,2026-07-15,Teachers,Abaki bosi mu Nyandarua County basikire bure bujenge kuikire mu masomo ya Technical and Vocational Education and Training (TVET). Abakang'ania ba NGAO batoria beka mategi omokireri mabere egamaki ya bujenge.,"Mokongi onyu gima nyamre ngima e Nyandarua County, yachok gi enrole e Technical and Vocational Education and Training (TVET) programs. Wacho NGAO bang' gi jaramogi e wadhom wao ma nyalo timo e nyimiyo ma okawore kuom teknikal.",Dhammaan dhallinyarada ku sugan Gobolka Nyandarua waxaa lagu dhiirigelinayaa inay iska diiwaangeliyaan barnaamijyada Waxbarashada Farsamada iyo Xirfadaha (TVET). Saraakiisha NGAO waxay taageeri doonaan ololayaasha wacyigelinta ee ku saabsan faa'iidooyinka tababarka farsamada.
EDU-00101,Education,PSA,The National Government is urged to release full capitation funds for public schools to ensure the sustainability of free education. Prompt action is needed to support learning institutions across the country.,Serikali ya Kitaifa inasihiwa kutoa fedha kamili za capitation kwa shule za umma ili kuhakikisha uendelevu wa elimu ya bure. Hatua ya haraka inahitajika kusaidia taasisi za kujifunza nchini kote.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/nyoro-demands-timely-school-capitation-warns-against-undermining-free-education/,2026-07-15,Schools,Omoigoti buya buya bw'ekegatisi bwakabere bw'omiotane bui mota buya no abaki baisiwe. Ebere engo buya bwakiamokiri bw'ogotane bw'enkigoti y'ogokire.,"Wagak ong’ere Nyangelo Nonro ni owang' ma oket e capitation ne nyaka kuom masomo ma public, kendo nyaka maonge mokuongo nuoch mar masomo. Gik aman chwe ni yore maimarogo e dho, ng'ato togo.",Dowladda Qaranka waxaa lagula talinayaa inay sii deyn doonto dhammaan dhaqaalaha capitation-ka ee dugsiyada dadweynaha si loo hubiyo joogteynta waxbarashada bilaashka ah. Tallaabo deg-deg ah ayaa loo baahan yahay si taageero loogu fidiyo hay’adaha waxbarashada dalka oo dhan.
EDU-00102,Education,PSA,The festival offers an opportunity for community education and advocacy. Participate and learn about important topics in your community.,Tamasha linatoa fursa ya elimu ya jamii na utetezi. Shiriki na ujifunze kuhusu mada muhimu katika jamii yako.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/pokot-community-celebrates-sintagh-festival-to-preserve-heritage/,2026-07-15,General,Ogoti bwendo buya ekiga buya omokiri ore bwakire ogendi naki. Jigona na ore buria bwogeti bungi bwaki.,Kang'ere ka owinyo gi waduong' kuom kuting' mag piny. Kanyo gi konyruok kod ndalo maber e piny gi.,Festivaalku wuxuu fursad u siinayaa waxbarashada bulshada iyo u gacan gelinta. Ka qayb qaado oo ka baro mowduucyada muhiimka ah ee bulshadahaaga.
EDU-00103,Education,PSA,"The KSSSA regional tournament runs from July 8–11, 2026, at various locations across Kenya. Student-athletes competing should prepare for national championships set for July 25 to August 4 in Thika, Kiambu County.","Tawaran ya mashindano ya KSSSA itafanyika kuanzia Julai 8–11, 2026, katika maeneo mbalimbali nchini Kenya. Wanafunzi-wanaoshiriki wanapaswa kujiandaa kwa mashindano ya kitaifa yaliyo kwenye ratiba kuanzia Julai 25 hadi Agosti 4 katika Thika, Kaunti ya Kiambu.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/rift-valley-regional-secondary-schools-term-two-games-kick-off/,2026-07-15,Schools,"Maki anga KSSSA mwokire ogusiire ogusuma bw'ibiri bw'inyake 8–11, 2026, egeserere orokire ise Kenya. Abagasi b'ibabere batarora bonyonire buya bwokire bw'amasomo bukhana egia 25 omokere 4 omobarua mu Thika, Kiambu County.","T torneo mar KSSSA otimore ka 8–11, 2026, e idhi mochou maber kanyenya. Jothurwa magi ma itho matek gi wot were ka 25 to 4, August e Thika, Kiambu County.","Tartanka goboleedka KSSSA wuxuu soconayaa laga bilaabo Luulyo 8–11, 2026, meelaha kala duwan ee Kenya. Isboortiga ardayda ka qaybgalaya waa inay diyaar garoobaan tartamada qaran ee dhici doona Luulyo 25 ilaa Agoosto 4, magaalada Thika, gobolka Kiambu."
EDU-00104,Education,PSA,Skilled Kenyans seeking employment in Russia can enroll in a free three-month online Russian language course through a partnership between Path to Russia and ICS Technical College.,Wakenya wenye ujuzi wanaotafuta kazi Urusi wanaweza kujiandikisha katika kozi ya mtandaoni ya lugha ya Kijerumani bure kwa muda wa miezi mitatu kupitia ushirikiano kati ya Path to Russia na ICS Technical College.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/russian-ngo-partners-with-kenyan-college-to-offer-free-russian-language-course/,2026-07-15,Teachers,Abanyabugeni b'ekegusii bano badereraki obwakire mu Rusia banekere osababi bw'amasomo abwere bw'ekirasi yeshemo buya buya. Ikanisa ya Path to Russia na ICS Technical College bano bakugire.,"Abari mar teche magi Kenyans kuom joma imar e Russia, to ineno ka irungi bura mar ineno ruoth loko, gi Path to Russia kod ICS Technical College.","Kenyans xirfadlayaal ah oo raadinaya shaqo Ruushka ayaa ku dhiirigelinaya inay iska diiwaangeliyaan koorso luqadda Ruushka oo bilaash ah oo saddex bilood ah online ah, iyadoo la kaashanayo Path to Russia iyo ICS Technical College."
EDU-00105,Education,PSA,"The Ministry of Education is enhancing guidance, counselling, and mental health support in schools. Parents and communities are urged to collaborate in maintaining discipline among students.","Wizara ya Elimu inaboresha mwongozo, ushauri, na msaada wa afya ya akili katika shule. Wazazi na jamii wanahimizwa kushirikiana katika kudumisha nidhamu miongoni mwa wanafunzi.",,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-heads-push-for-review-of-fees/,2026-07-15,Schools,"Pori ya Bwakire buya odokire bwire, buya, na ekirori ya bwakire mo masomo. Ababere na abaki baya bware boke buya bataraki eng'endo oria bakania abaki.","Ministry of Education ne okonyo ma okwan gi kimuchere, joma owuok, kendo dhok oyweng' ei sekondi. Jomoko kendo dhor joma nyako en nindogi kuom mapek moolo gi waki.","Wasaaradda Waxbarashada waxay kor u qaadaysaa hagidda, talo-bixinta, iyo taageerada caafimaadka maskaxda ee dugsiyada. Waalidiinta iyo bulshadu waxa la farayaa inay iska kaashadaan ilaalinta anshaxa ardayda."
EDU-00106,Education,PSA,School heads are meeting in Mombasa for the KESSHA annual conference to discuss student unrest and propose solutions. Consider transferring students uncomfortable with boarding to day schools.,Makanisa ya shule yanafanya mkutano mjini Mombasa kwa ajili ya kongamano la kila mwaka la KESSHA kujadili machafuko ya wanafunzi na kutoa mapendekezo ya ufumbuzi. Fikiria kuwahamisha wanafunzi ambao hawawezi kuishi kwenye bweni kwenda shule za kutoa masomo ya siku.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-principals-gather-in-mombasa-student-unrest-tops-agenda/,2026-07-15,Schools,Abakire babo bochiori baisa o Mombasa buya bwokabera bwaki bu KESSHA bwogorogorere buse ogoti buria bushindori bwakire. Nyabokire kwong'enda abakozikire na bwokore busio.,"Wachoni, owacho mar kanyakla gi joma in Nyanza no'uru Mombasa kod thogruok KESSHA ma ngenyo mar ng'ama ne nyalo yudo. Timo kuom kuonge gi joma ok otingo mar boarding to joma ma ye nyaka adiera.",Madaxda dugsiyada ayaa ku kulmaya Mombasa si ay uga qayb galaan shirka sanadlaha ah ee KESSHA si ay uga wada hadlaan carqaladeynta ardayda iyo sidii loo soo jeedin lahaa xalal. Tixgeli inaad ardayda aan raaxo ku dareemin sidii xubnaha riwaayadaha u wareejisaan dugsiyada maalintii.
EDU-00107,Education,PSA,The Elimu Yetu Coalition urges all stakeholders in the education sector to collaborate urgently to address issues causing student unrest and ensure learner safety.,Muungano wa Elimu Yetu unahimiza wadau wote katika sekta ya elimu kushirikiana kwa dharura kutatua matatizo yanayosababisha machafuko ya wanafunzi na kuhakikisha usalama wa wanafunzi.,,KenyaNewsAgency_Education,https://www.kenyanews.go.ke/school-unrest-symptom-of-deeper-malaise-in-education-cso/,2026-07-15,General,Elimu Yetu Coalition nakienda buya bwaki bosi batega gose omogikuyu mwaki oria nibwaki naki igokirwe omokigo buya bosi buya gigi omokiri na oria nakiogire omokireri.,"Elimu Yetu Coalition en waki ji nyaka osechok gi chike kadhi e inyalo mar elimu, timbe mondo en joma osikore gi dwak mar zinga ma ok mila, kendo ne joma odugi okinyi.",Iskaashatada Elimu Yetu waxay ku boorinaysaa dhammaan dhinacyada ku lug leh qaybta waxbarashada inay si degdeg ah u wada shaqeeyaan si ay u xalliyaan arrimaha keenaya kacdoonada ardayda iyo inay hubiyaan badbaadada ardayda.
