PSA_ID,Domain,Sub_Category,English,Kiswahili,Source,Date,Metadata,Ekegusii,Dholuo,Somali,Origin_File,Original_Language,Original_Text,Source_Name,Source_URL,Region,Org_Type,PSA_Score,Content_Hash,Retrieved_At
PSA-605b85ab12a1,governance,,"During open calls for new members, a local government that meets eligibility criteria and wants to join OGP must submit a Letter of Support (LOS).",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"During open calls for new members, a local government that meets eligibility criteria and wants to join OGP must submit a Letter of Support (LOS).",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,2ceea49bb2ab682db5e4aff47fc3b729,2026-07-12T18:34:21.886506
PSA-16bf0802c477,governance,,"This LOS should be three (3) pages maximum on the local government’s letterhead, in English, supporting the application of their jurisdiction and committing to meeting OGP values and the above criteria.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"This LOS should be three (3) pages maximum on the local government’s letterhead, in English, supporting the application of their jurisdiction and committing to meeting OGP values and the above criteria.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,f678348495b75e31b620a5a2cf9a0119,2026-07-12T18:34:21.888630
PSA-12c90f771f7e,governance,,"It must be signed by the head of the local government or a senior local official with delegated authority, and at least one (1) non-governmental stakeholder 1 willing to support and be part of the OGP Local process.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"It must be signed by the head of the local government or a senior local official with delegated authority, and at least one (1) non-governmental stakeholder 1 willing to support and be part of the OGP Local process.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,2ee0470c0cd0cf17911f9ac05fbd9299,2026-07-12T18:34:21.890473
PSA-e3f5d0337c91,governance,,The Letter of Support must address: The Letters of Support will be assessed by the Support Unit based on the criteria outlined above.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The Letter of Support must address: The Letters of Support will be assessed by the Support Unit based on the criteria outlined above.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.55,4b0b138cad4606a6f2538706359fdada,2026-07-12T18:34:21.893036
PSA-4ac2b4792939,governance,,"In addition, other factors will be considered to ensure a diverse cohort, such as regional balance, type of jurisdiction and population size, as well as different strengths to complement the overall objectives of OGP Local.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"In addition, other factors will be considered to ensure a diverse cohort, such as regional balance, type of jurisdiction and population size, as well as different strengths to complement the overall objectives of OGP Local.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,c9488bad015a05188ee55d1a1f6d52db,2026-07-12T18:34:21.895625
PSA-cd44ed1fc5d2,governance,,Specific guidance and examples will be provided by the Support Unit at the start of a call for new members.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Specific guidance and examples will be provided by the Support Unit at the start of a call for new members.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,bcc16bccf7f95adfcf682a2cc80041aa,2026-07-12T18:34:21.897490
PSA-c7643d74a666,governance,,"Each action plan must be co-created by government and non-governmental stakeholders, implemented, monitored and assessed.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Each action plan must be co-created by government and non-governmental stakeholders, implemented, monitored and assessed.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,9c4ffeaf6a7f6ca43e2a89152c9f963f,2026-07-12T18:34:21.899470
PSA-7a352ed978d4,governance,,OGP refers to the person responsible for coordinating the government’s participation in OGP Local as a Local Government Point of Contact (POC) .,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,OGP refers to the person responsible for coordinating the government’s participation in OGP Local as a Local Government Point of Contact (POC) .,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,afbaa263ef0dc94b83fd3960cae9596d,2026-07-12T18:34:21.902200
PSA-c5b8853130e0,governance,,"The role is crucial and multidimensional; points of contact are at the forefront of transparency, participation, and accountability efforts for an OGP participating government.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"The role is crucial and multidimensional; points of contact are at the forefront of transparency, participation, and accountability efforts for an OGP participating government.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.9,67cc1dac3bacf8328f0acd164376b85c,2026-07-12T18:34:21.904425
PSA-1d565192e18d,governance,,The OGP Local Point of Contact responsibilities and activities include: The participation of both government and non-governmental stakeholders is essential to the success of the OGP.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The OGP Local Point of Contact responsibilities and activities include: The participation of both government and non-governmental stakeholders is essential to the success of the OGP.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,93fe912fcfa7cdf3862a4aacc18850fd,2026-07-12T18:34:21.906308
PSA-8f0bf5ddfcc2,governance,,"They contribute with the technical expertise, human resources, and convening capacity to effectively ensure the OGP principle of co-creation and participation is fulfilled.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"They contribute with the technical expertise, human resources, and convening capacity to effectively ensure the OGP principle of co-creation and participation is fulfilled.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,f88299a2272f641dcc256981588de7bd,2026-07-12T18:34:21.909500
PSA-c2d994fae0e1,governance,,"For this reason, it must be a trusted and independent actor.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"For this reason, it must be a trusted and independent actor.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d4746491241ebe7d57197ef98f56388d,2026-07-12T18:34:21.912027
PSA-85932d708ff7,governance,,"Local monitoring bodies must, at a minimum, use the forms provided by OGP Local to conduct their reporting and are highly encouraged to use the guidance materials provided by OGP Local and the IRM to conduct their work.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Local monitoring bodies must, at a minimum, use the forms provided by OGP Local to conduct their reporting and are highly encouraged to use the guidance materials provided by OGP Local and the IRM to conduct their work.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,fc397e9436d37473b7f58239c82f3ffd,2026-07-12T18:34:21.913667
PSA-8a0222c957ee,governance,,"The Support Unit aims to ensure that high-quality direction and information is available to OGP stakeholders, whether directly, through institutional partners, or through peer-to-peer engagement.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"The Support Unit aims to ensure that high-quality direction and information is available to OGP stakeholders, whether directly, through institutional partners, or through peer-to-peer engagement.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,44960caca2bfb028af32b56783d27a55,2026-07-12T18:34:21.915836
PSA-30c21d877774,governance,,The OGP Local Team will be the main point of contact for the OGP Support Unit for all OGP Local members.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The OGP Local Team will be the main point of contact for the OGP Support Unit for all OGP Local members.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,01f74003b495bada494bdd930f2529d4,2026-07-12T18:34:21.917900
PSA-8aa4ac984346,governance,,The action plan cycle must align with the term limits of the local government in office.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The action plan cycle must align with the term limits of the local government in office.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,19d257113b7d4fa32732e54eb93ca4ec,2026-07-12T18:34:21.919595
PSA-0db49480d041,governance,,"During this period, members should identify how they will use the OGP action plan process to deliver on their strategic, longer-term open government goals and identify the key stakeholders to engage before commencing public consultation activities.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"During this period, members should identify how they will use the OGP action plan process to deliver on their strategic, longer-term open government goals and identify the key stakeholders to engage before commencing public consultation activities.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,84d44fb1425b234d7a115d37f3e99d72,2026-07-12T18:34:21.921865
PSA-92edf917b428,governance,,The online orientation program must be completed by new OGP Local members as they begin the action plan co-creation process.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The online orientation program must be completed by new OGP Local members as they begin the action plan co-creation process.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,74b3808e2662cf75493b7d4df667738e,2026-07-12T18:34:21.925401
PSA-8e512c97af37,governance,,During this period the member must co-create the new Local Open Government Strategic Vision and initial commitments.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,During this period the member must co-create the new Local Open Government Strategic Vision and initial commitments.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,396ac3c5256924158f6a60d34bde70c8,2026-07-12T18:34:21.927981
PSA-7bd1c7acc4eb,governance,,"It should be based on policy principles, seek to achieve long-term outcomes and identify medium-term outputs.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"It should be based on policy principles, seek to achieve long-term outcomes and identify medium-term outputs.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,5734f24dd1ebbdd96fbea84e7570a005,2026-07-12T18:34:21.930411
PSA-63059fb57c86,governance,,The Local Open Government Strategic Vision requires an inclusive process to ensure the “buy-in” from key actors both within and outside government.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The Local Open Government Strategic Vision requires an inclusive process to ensure the “buy-in” from key actors both within and outside government.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,cbcb9c21feb4a10e42dc8703b2540065,2026-07-12T18:34:21.932605
