PSA_ID,Domain,English,Kiswahili2,Somali,Dholuo,Kiswahili,Target_Languages,Source,Date,Metadata,Date_dt,en_len,sw_len
PSA000622,disaster,The Kenya Plant Health Inspectorate Service announces medical supplies to all vulnerable populations in Eldoret.,Huduma ya Ukaguzi wa Afya ya Mimea Kenya inatangaza vifaa vya matibabu kwa watu wote walio katika mazingira magumu huko Eldoret.,Adeegga Kormeerka Caafimaadka Dhirta ee Kenya ayaa ku dhawaaqay agab caafimaad oo loogu talagalay dhammaan dadka nugul ee ku nool Eldoret.,,The Kenya Plant Health Inspectorate Service inatangaza medical supplies kwa vulnerable populations wote katika Eldoret.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2026-05-30,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954062""}",2026-05-30,112,119
PSA000623,agriculture,IEBC advises fishermen to vaccinate their animals this season.,IEBC inawashauri wavuvi kuchanja wanyama wao msimu huu.,IEBC waxay kula talinaysaa kalluumeysatada inay tallaalaan xoolahooda xilligan.,,IEBC inashauri fishermen kufanya vaccinate their animals msimu huu.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2026-06-01,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.954106""}",2026-06-01,62,67
PSA000624,education,Citizens are reminded that the deadline for examination is extended to September 15th.,Wananchi wanakumbushwa kwamba tarehe ya mwisho ya mtihani imeongezwa hadi Septemba 15.,Muwaadiniinta waxaa la xasuusinayaa in waqtiga kama dambaysta ah ee imtixaanaadka la kordhin doono ilaa Sebtembar 15.,,Citizens wamekumbushwa kwamba tarehe ya mwisho ya examination imeongezwa hadi September 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-07-01,"{""type"": ""generated_variation"", ""psa_score"": 8, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954139""}",2024-07-01,86,93
PSA000625,security,The Ministry of Health urges healthcare workers to remain vigilant and report evacuation to all wards.,Wizara ya Afya inawasihi wafanyakazi wa afya kuendelea kuwa macho na kuripoti uhamisho katika wodi zote.,Wasaaradda Caafimaadka ayaa ku boorisay shaqaalaha daryeelka caafimaadka inay feejignaadaan oo ay soo sheegaan daadgureynta dhammaan waaxyaha.,,The Ministry of Health inawahimiza healthcare workers kuwa macho na kuripoti evacuation kwenye all wards.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2024-10-01,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.954197""}",2024-10-01,102,105
PSA000626,governance,The public is invited to submit budget documents on the proposed health regulations before next Monday.,Umma unakaribishwa kuwasilisha hati za bajeti kuhusu kanuni za afya zilizopendekezwa kabla ya Jumatatu ijayo.,Dadweynaha waxaa lagu martiqaadayaa inay soo gudbiyaan dukumentiyada miisaaniyadda ee ku saabsan xeerarka caafimaadka ee la soo jeediyay ka hor Isniinta soo socota.,,Umma unakaribishwa kuwasilisha budget documents kuhusu the proposed health regulations kabla ya next Monday.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2024-04-09,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954236""}",2024-04-09,103,108
PSA000627,health,The Ministry of Education advises residents to secure their properties to prevent HIV/AIDS.,Wizara ya Elimu inawashauri wakazi kulinda mali zao ili kuzuia VVU/UKIMWI.,Wasaaradda waxbarashadu waxay kula talinaysaa dadka deegaanka inay ilaaliyaan hantidooda si looga hortago HIV/AIDS.,,The Ministry of Education inashauri residents kufanya secure their properties ili kuzuia HIV/AIDS.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2025-02-02,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954266""}",2025-02-02,91,98
PSA000628,governance,Residents are advised to vaccinate their animals within 60 days.,Wakazi wanashauriwa kuwachanja wanyama wao ndani ya siku 60.,Dadka deegaanka waxaa lagula talinayaa inay xoolahooda tallaalaan 60 maalmood gudahood.,,Residents washauriwa kufanya vaccinate their animals ndani ya 60 days.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2026-02-13,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.954295""}",2026-02-13,64,70
PSA000629,health,All school administrators are reminded to submit documents by March 15th.,Wasimamizi wote wa shule wanakumbushwa kuwasilisha hati ifikapo Machi 15.,Dhammaan maamulayaasha iskuulka waxaa la xasuusinayaa inay soo gudbiyaan dukumentiyada kahor Maarso 15keeda.,,School administrators wote wamekumbushwa kufanya submit documents ifikapo March 15th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2025-12-26,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.954345""}",2025-12-26,73,85
PSA000630,health,NOTICE: All Wajir must report the situation stabilizes within this month.,TANGAZO: Wajir wote lazima waripoti hali ikiwa imetulia ndani ya mwezi huu.,OGAYSIIS: Dhammaan Wajeer waa inay soo sheegaan xaaladdu inay degtay bishaan gudaheeda.,,ILANI: Wajir zote lazima zirejeleze the situation stabilizes ndani ya this month.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2024-09-07,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.954391""}",2024-09-07,73,81
PSA000631,security,Fish farmers are warned against voter registration on unofficial channels.,Wafugaji wa samaki wameonywa dhidi ya usajili wa wapiga kura kwenye njia zisizo rasmi.,Beeralayda kalluunka ayaa looga digayaa diiwaangelinta codbixiyeyaasha ee laga sameeyo kanaallo aan rasmi ahayn.,,Fish farmers wameonywa dhidi ya voter registration kwenye unofficial channels.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2025-10-12,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954438""}",2025-10-12,74,78
PSA000632,health,The Ministry of Health announces free vaccination at all Nairobi County this election period.,Wizara ya Afya yatangaza chanjo ya bure katika Kaunti yote ya Nairobi katika kipindi hiki cha uchaguzi.,Wasaaradda Caafimaadka ayaa ku dhawaaqday tallaal bilaash ah oo laga fulin doono dhammaan degmooyinka Nairobi xilligan doorashada.,,The Ministry of Health inatangaza vaccination ya bure katika Nairobi County zote election period hii.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2025-11-01,"{""type"": ""generated_variation"", ""psa_score"": 6, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.954485""}",2025-11-01,93,101
PSA000633,education,All police stations in conflict-affected areas will remain closed until further notice from veterinary officers.,Vituo vyote vya polisi katika maeneo yaliyoathiriwa na migogoro vitabaki kufungwa hadi taarifa zaidi kutoka kwa maafisa wa mifugo.,Dhammaan saldhigyada booliiska ee ku yaal meelaha ay colaaduhu saameeyeen ayaa xirnaan doona ilaa amar dambe oo ka soo baxay saraakiisha caafimaadka xoolaha.,,Police stations zote katika conflict-affected areas zitabaki zimefungwa hadi tangazo jipya kutoka kwa veterinary officers.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Health,2024-04-26,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.954517""}",2024-04-26,112,122
PSA000634,security,The Office of the Auditor General urges pastoralists to remain vigilant and report assessment to Nakuru.,Ofisi ya Mkaguzi Mkuu wa Hesabu inawasihi wafugaji kuendelea kuwa macho na kuripoti tathmini yao kwa Nakuru.,Xafiiska Hanti-dhawrka Guud wuxuu ku boorinayaa xoolo-dhaqatada inay feejignaadaan oo ay qiimaynta u soo sheegaan Nakuru.,,The Office of the Auditor General inawahimiza pastoralists kuwa macho na kuripoti assessment kwenye Nakuru.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Education,2024-12-02,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954547""}",2024-12-02,104,107
PSA000635,governance,The Ministry of Health directs all tea farmers to undergo training.,Wizara ya Afya inawaagiza wakulima wote wa chai kupata mafunzo.,Wasaaradda Caafimaadka waxay faraysaa dhammaan beeraleyda shaaha inay tababar qaataan.,,The Ministry of Health inaagiza tea farmers wote kupitia training.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Ministry of Agriculture,2024-07-03,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.954574""}",2024-07-03,67,66
PSA000636,agriculture,"The Kenya Meteorological Department announces fertilizer prices at KSh 1,700 per ton.","Idara ya Hali ya Hewa ya Kenya yatangaza bei ya mbolea kuwa KSh 1,700 kwa tani.","Waaxda saadaasha hawada ee Kenya ayaa ku dhawaaqday qiimaha bacriminta KSh 1,700 halkii tan.",,"The Kenya Meteorological Department inatangaza bei za fertilizer kwa KSh 1,700 kwa ton.","{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Meteorological Department,2026-03-13,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954603""}",2026-03-13,85,87
PSA000637,security,All residents must undergo mandatory examination.,Wakazi wote lazima wapitie uchunguzi wa lazima.,Dhammaan dadka degan waa inay maraan baaritaan khasab ah.,,Residents zote lazima zipitie examination inayolazimishwa.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Police Service,2024-01-14,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954629""}",2024-01-14,49,58
PSA000638,governance,The Kenya Revenue Authority announces inspection in all Kisumu.,Mamlaka ya Mapato ya Kenya yatangaza ukaguzi katika Kisumu yote.,Hay'adda Dakhliga Kenya ayaa ku dhawaaqday kormeer ay ka sameyneyso dhammaan Kisumu.,,The Kenya Revenue Authority inatangaza inspection katika Kisumu zote.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2024-02-27,"{""type"": ""generated_variation"", ""psa_score"": 3, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954656""}",2024-02-27,63,69
PSA000639,education,NOTICE: All universities must submit production reports to the county education office by February 28th.,TANGAZO: Vyuo vikuu vyote lazima viwasilishe ripoti za uzalishaji kwa ofisi ya elimu ya kaunti ifikapo tarehe 28 Februari.,OGAYSIIS: Dhammaan jaamacaduhu waa inay warbixinnada wax soo saarka u gudbiyaan xafiiska waxbarashada degmada ugu dambayn 28-ka Febraayo.,,ILANI: universities zote lazima ziwasilishe production reports kwenye the county education office ifikapo February 28th.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2025-07-20,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954685""}",2025-07-20,104,120
PSA000640,health,Fish farmers are urged to avoid unnecessary travel to stop the spread of polio.,Wafugaji wa samaki wanahimizwa kuepuka usafiri usio wa lazima ili kuzuia kuenea kwa polio.,Beeralayda kalluunka ayaa lagu booriyay inay ka fogaadaan safarrada aan loo baahnayn si loo joojiyo faafitaanka cudurka dabaysha.,,Fish farmers wamehimizwa kufanya avoid unnecessary travel ili kusitisha kuenea kwa polio.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Revenue Authority,2026-02-03,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""high"", ""generated_at"": ""2026-07-22T07:10:05.954712""}",2026-02-03,79,89
PSA000641,health,Disaster response teams will conduct training in all wards starting Tuesday.,Timu za kukabiliana na maafa zitafanya mafunzo katika kata zote kuanzia Jumanne.,Kooxaha ka hortagga masiibooyinka ayaa tababar ku qaban doona dhammaan waaxaha laga bilaabo Talaadada.,,Disaster response teams watafanya training katika wards zote kuanzia Tuesday.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Kenya Red Cross,2024-04-14,"{""type"": ""generated_variation"", ""psa_score"": 2, ""language_detected"": ""en-sw"", ""urgency_level"": ""low"", ""generated_at"": ""2026-07-22T07:10:05.954746""}",2024-04-14,76,77
PSA000642,agriculture,The Social Health Authority bans planting from animals that have died.,Mamlaka ya Afya ya Jamii inapiga marufuku upandaji wa mimea kutoka kwa wanyama waliokufa.,Hay'adda Caafimaadka Bulshada waxay mamnuucday beerista xoolaha dhintay.,,The Social Health Authority inakataza planting kutoka animals that have died.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",IEBC Kenya,2025-01-17,"{""type"": ""generated_variation"", ""psa_score"": 4, ""language_detected"": ""en-sw"", ""urgency_level"": ""urgent"", ""generated_at"": ""2026-07-22T07:10:05.954798""}",2025-01-17,70,77
PSA000643,governance,The National Disaster Operations Centre announces term amnesty for vaccination starting April 1st.,Kituo cha Kitaifa cha Operesheni za Maafa chatangaza msamaha wa muda wa chanjo kuanzia Aprili 1.,Xarunta Hawlgallada Musiibooyinka Qaranka ayaa ku dhawaaqday cafis muddo ah oo loogu talagalay tallaalka oo bilaabanaya Abriil 1.,,The National Disaster Operations Centre inatangaza msamaha wa siku term kwa vaccination kuanzia April 1st.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",National Disaster Operations Centre,2025-04-29,"{""type"": ""generated_variation"", ""psa_score"": 7, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954845""}",2025-04-29,98,106
PSA000644,agriculture,The Social Health Authority launches free vaccination campaign in the nearest health facility.,Mamlaka ya Afya ya Jamii yazindua kampeni ya chanjo ya bure katika kituo cha afya kilicho karibu.,Hay'adda Caafimaadka Bulshada ayaa olole tallaal oo bilaash ah ka bilowday xarunta caafimaadka ee ugu dhow.,,The Social Health Authority inazindua free vaccination campaign katika the nearest health facility.,"{""Somali"": ""placeholder"", ""Kikuyu"": ""placeholder"", ""Luo"": ""placeholder"", ""Kalenjin"": ""placeholder"", ""Kamba"": ""placeholder""}",Social Health Authority,2024-08-19,"{""type"": ""generated_variation"", ""psa_score"": 5, ""language_detected"": ""en-sw"", ""urgency_level"": ""medium"", ""generated_at"": ""2026-07-22T07:10:05.954907""}",2024-08-19,94,99
